ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
10147	"ENSMUSG00000030854.18"	"Ptpn5"	chr7	-	46739524	46739766	46740474	46740588	46738237	46738427	46741124	46741318
10148	"ENSMUSG00000030854.18"	"Ptpn5"	chr7	-	46739524	46739766	46740474	46740753	46738237	46738427	46741124	46741318
10149	"ENSMUSG00000030854.18"	"Ptpn5"	chr7	-	46739649	46739766	46740474	46740497	46738237	46738427	46741124	46741318
10150	"ENSMUSG00000030854.18"	"Ptpn5"	chr7	-	46739649	46739766	46740474	46740531	46738237	46738427	46741124	46741318
10151	"ENSMUSG00000030854.18"	"Ptpn5"	chr7	-	46739649	46739766	46740474	46740556	46738237	46738427	46741124	46741318
10152	"ENSMUSG00000030854.18"	"Ptpn5"	chr7	-	46739649	46739766	46740474	46740582	46738237	46738427	46741124	46741318
10153	"ENSMUSG00000030854.18"	"Ptpn5"	chr7	-	46739649	46739766	46740474	46740588	46738237	46738427	46741124	46741318
10154	"ENSMUSG00000030854.18"	"Ptpn5"	chr7	-	46739649	46739766	46740474	46740753	46738237	46738427	46741124	46741318
10155	"ENSMUSG00000030854.18"	"Ptpn5"	chr7	-	46740163	46740252	46740474	46740497	46739524	46739766	46741124	46741318
10156	"ENSMUSG00000030854.18"	"Ptpn5"	chr7	-	46740163	46740252	46740474	46740531	46739524	46739766	46741124	46741318
10157	"ENSMUSG00000030854.18"	"Ptpn5"	chr7	-	46740163	46740252	46740474	46740556	46739524	46739766	46741124	46741318
10158	"ENSMUSG00000030854.18"	"Ptpn5"	chr7	-	46740163	46740252	46740474	46740582	46739524	46739766	46741124	46741318
10159	"ENSMUSG00000030854.18"	"Ptpn5"	chr7	-	46740163	46740252	46740474	46740588	46739524	46739766	46741124	46741318
10160	"ENSMUSG00000030854.18"	"Ptpn5"	chr7	-	46740163	46740252	46740474	46740753	46739524	46739766	46741124	46741318
10161	"ENSMUSG00000030854.18"	"Ptpn5"	chr7	-	46740168	46740252	46740474	46740497	46739524	46739766	46741124	46741318
10162	"ENSMUSG00000030854.18"	"Ptpn5"	chr7	-	46740168	46740252	46740474	46740531	46739524	46739766	46741124	46741318
10163	"ENSMUSG00000030854.18"	"Ptpn5"	chr7	-	46740168	46740252	46740474	46740556	46739524	46739766	46741124	46741318
10164	"ENSMUSG00000030854.18"	"Ptpn5"	chr7	-	46740168	46740252	46740474	46740588	46739524	46739766	46741124	46741318
10165	"ENSMUSG00000030854.18"	"Ptpn5"	chr7	-	46740168	46740252	46740474	46740753	46739524	46739766	46741124	46741318
10166	"ENSMUSG00000030854.18"	"Ptpn5"	chr7	-	46773184	46773310	46773360	46773442	46762494	46762545	46782025	46782465
10167	"ENSMUSG00000003873.12"	"Bax"	chr7	-	45115400	45115547	45115643	45115666	45114612	45114748	45116165	45116322
10168	"ENSMUSG00000003872.10"	"Lin7b"	chr7	-	45019338	45019410	45019550	45019777	45018564	45018774	45019945	45020007
10169	"ENSMUSG00000002963.18"	"Pnkp"	chr7	+	44508000	44508173	44509783	44509855	44506818	44506978	44510286	44510335
10170	"ENSMUSG00000041966.19"	"Dcaf17"	chr2	+	70893682	70893839	70903464	70903543	70890696	70890787	70905790	70905880
10171	"ENSMUSG00000041966.19"	"Dcaf17"	chr2	+	70893706	70893839	70903464	70903543	70890696	70890787	70905790	70905880
10172	"ENSMUSG00000027012.16"	"Dync1i2"	chr2	+	71068723	71068765	71072639	71072722	71066258	71066374	71077032	71077128
10173	"ENSMUSG00000027012.16"	"Dync1i2"	chr2	+	71081185	71081330	71087786	71088165	71080062	71080196	71088427	71090693
10174	"ENSMUSG00000027012.16"	"Dync1i2"	chr2	+	71081190	71081330	71087786	71088165	71080062	71080196	71088427	71090693
10175	"ENSMUSG00000027012.16"	"Dync1i2"	chr2	+	71082023	71082083	71087786	71088165	71081185	71081330	71088427	71090693
10176	"ENSMUSG00000038290.16"	"Smg6"	chr11	+	74837530	74837564	74880895	74881041	74836832	74837045	74929438	74929555
10177	"ENSMUSG00000092592.2"	"Gm20449"	chr7	-	41111267	41111312	41132256	41132383	41108232	41108365	41148717	41148841
10178	"ENSMUSG00000020121.16"	"Srgap1"	chr10	-	121664633	121664688	121665131	121665234	121661538	121661599	121667789	121667817
10179	"ENSMUSG00000030424.18"	"Zfp939"	chr7	+	39116765	39116858	39120820	39120930	39109239	39109366	39122285	39124196
10180	"ENSMUSG00000004980.17"	"Hnrnpa2b1"	chr6	-	51438899	51438918	51438962	51439035	51438124	51438413	51440390	51440473
10181	"ENSMUSG00000004980.17"	"Hnrnpa2b1"	chr6	-	51438899	51438918	51438962	51439080	51438124	51438413	51440390	51440473
10182	"ENSMUSG00000004980.17"	"Hnrnpa2b1"	chr6	-	51439318	51439544	51440196	51440234	51438899	51439035	51440390	51440473
10183	"ENSMUSG00000000563.18"	"Atp5pb"	chr3	-	105851119	105851182	105858906	105859032	105850213	105850379	105861333	105861497
10184	"ENSMUSG00000037148.9"	"Arhgap10"	chr8	-	78091726	78091789	78109353	78109419	78085175	78085263	78111379	78111425
10185	"ENSMUSG00000037148.9"	"Arhgap10"	chr8	-	78091754	78091789	78109353	78109419	78085175	78085263	78111379	78111425
10186	"ENSMUSG00000030753.16"	"Thap12"	chr7	+	98356792	98356890	98357143	98357238	98356203	98356324	98359332	98359440
10187	"ENSMUSG00000032295.16"	"Man2c1"	chr9	+	57046881	57047248	57047482	57047587	57046529	57046685	57047665	57047822
10188	"ENSMUSG00000005610.18"	"Eif4g2"	chr7	-	110676615	110676699	110676843	110676939	110676431	110676530	110677231	110677383
10189	"ENSMUSG00000054808.16"	"Actn4"	chr7	-	28594545	28594634	28594856	28594937	28593925	28594084	28595513	28595660
10190	"ENSMUSG00000054808.16"	"Actn4"	chr7	-	28609327	28609404	28610914	28610925	28606396	28606489	28611664	28611746
10191	"ENSMUSG00000054808.16"	"Actn4"	chr7	-	28609327	28609404	28610914	28611000	28606396	28606489	28611664	28611746
10192	"ENSMUSG00000054808.16"	"Actn4"	chr7	-	28609327	28609413	28610914	28610925	28606396	28606489	28611664	28611746
10193	"ENSMUSG00000015149.15"	"Sirt2"	chr7	+	28471242	28471633	28476282	28476741	28466240	28466292	28478346	28478415
10194	"ENSMUSG00000015149.15"	"Sirt2"	chr7	+	28471242	28471633	28478346	28478415	28466240	28466292	28482193	28482323
10195	"ENSMUSG00000015149.15"	"Sirt2"	chr7	+	28485216	28485441	28487007	28487078	28485088	28485144	28487186	28487192
10196	"ENSMUSG00000015149.15"	"Sirt2"	chr7	+	28485242	28485441	28487007	28487078	28485088	28485144	28487186	28487192
10197	"ENSMUSG00000015149.15"	"Sirt2"	chr7	+	28485278	28485441	28487007	28487078	28485088	28485144	28487186	28487192
10198	"ENSMUSG00000109336.3"	"Samd4b"	chr7	-	28107360	28107448	28107525	28107600	28106893	28107003	28113296	28113767
10199	"ENSMUSG00000062372.14"	"Otof"	chr5	-	30565247	30565374	30571848	30571893	30564540	30564614	30576744	30576923
10200	"ENSMUSG00000078786.10"	"Actmap"	chr7	+	26896330	26896791	26899978	26900159	26895205	26895532	26900444	26900569
10201	"ENSMUSG00000095538.2"	"Gm21983"	chr7	-	26869504	26869547	26870612	26870748	26867854	26868229	26872061	26872192
10202	"ENSMUSG00000095538.2"	"Gm21983"	chr7	-	26869504	26869549	26870612	26870748	26867854	26868229	26872061	26872192
10203	"ENSMUSG00000095538.2"	"Gm21983"	chr7	-	26869504	26869758	26870612	26870748	26867854	26868229	26872061	26872192
10204	"ENSMUSG00000053291.16"	"Rab4b"	chr7	-	26873886	26874001	26874140	26874203	26872288	26872384	26875203	26875318
10205	"ENSMUSG00000053291.16"	"Rab4b"	chr7	-	26874140	26874203	26875203	26875310	26873846	26874001	26875582	26875663
10206	"ENSMUSG00000034525.8"	"Ice1"	chr13	-	70721240	70721488	70729726	70729897	70714701	70714838	70735841	70735915
10207	"ENSMUSG00000034525.8"	"Ice1"	chr13	-	70757816	70757951	70758050	70758106	70756894	70757295	70758652	70758739
10208	"ENSMUSG00000034525.8"	"Ice1"	chr13	-	70760019	70760117	70760615	70760769	70758652	70758739	70763051	70763108
10209	"ENSMUSG00000028478.19"	"Clta"	chr4	+	44030214	44030266	44031399	44031435	44025448	44025560	44032400	44032846
10210	"ENSMUSG00000028478.19"	"Clta"	chr4	+	44030214	44030266	44031426	44031435	44025448	44025560	44032400	44032846
10211	"ENSMUSG00000028478.19"	"Clta"	chr4	+	44030214	44030268	44031426	44031435	44025448	44025560	44032400	44032846
10212	"ENSMUSG00000028478.19"	"Clta"	chr4	+	44030222	44030266	44031399	44031435	44025448	44025560	44032400	44032846
10213	"ENSMUSG00000028478.19"	"Clta"	chr4	+	44030222	44030266	44031426	44031435	44025448	44025560	44032400	44032846
10214	"ENSMUSG00000028478.19"	"Clta"	chr4	+	44030222	44030268	44031399	44031435	44025448	44025560	44032400	44032846
10215	"ENSMUSG00000028478.19"	"Clta"	chr4	+	44030222	44030268	44031426	44031435	44025448	44025560	44032400	44032846
10216	"ENSMUSG00000028478.19"	"Clta"	chr4	+	44031163	44031221	44031399	44031435	44030214	44030268	44032400	44032846
10217	"ENSMUSG00000028478.19"	"Clta"	chr4	+	44031163	44031221	44031401	44031435	44030214	44030268	44032400	44032846
10218	"ENSMUSG00000028478.19"	"Clta"	chr4	+	44031163	44031221	44031426	44031435	44030214	44030268	44032400	44032846
10219	"ENSMUSG00000029454.16"	"Mapkapk5"	chr5	-	121673916	121674002	121675174	121675283	121672397	121672493	121676455	121676553
10220	"ENSMUSG00000030086.17"	"Chchd6"	chr6	-	89396730	89396800	89444371	89444455	89361585	89361721	89544568	89544713
10221	"ENSMUSG00000032479.16"	"Map4"	chr9	+	109773951	109774041	109792428	109792520	109760931	109761008	109807917	109808159
10222	"ENSMUSG00000032479.16"	"Map4"	chr9	+	109866355	109869535	109874991	109875042	109865809	109865923	109892084	109892191
10223	"ENSMUSG00000032479.16"	"Map4"	chr9	+	109901680	109901773	109907076	109907152	109897915	109898053	109908848	109908964
10224	"ENSMUSG00000030400.18"	"Ercc2"	chr7	+	19124031	19124101	19124101	19124243	19122127	19122183	19124323	19124425
10225	"ENSMUSG00000023118.16"	"Sympk"	chr7	+	18760110	18760174	18761881	18761930	18758350	18758431	18762788	18762912
10226	"ENSMUSG00000023118.16"	"Sympk"	chr7	+	18760110	18760174	18761881	18761947	18758350	18758431	18762788	18762912
10227	"ENSMUSG00000023118.16"	"Sympk"	chr7	+	18764203	18764521	18768331	18768458	18763039	18763105	18769750	18769919
10228	"ENSMUSG00000023118.16"	"Sympk"	chr7	+	18764203	18764677	18768331	18768458	18763039	18763105	18769750	18769919
10229	"ENSMUSG00000027763.14"	"Mbnl1"	chr3	+	60528843	60528879	60529566	60529659	60523040	60523194	60532544	60532619
10230	"ENSMUSG00000058230.14"	"Arhgap35"	chr7	-	16328124	16328216	16332802	16332859	16295382	16299254	16348396	16348918
10231	"ENSMUSG00000058230.14"	"Arhgap35"	chr7	-	16328124	16328216	16332802	16333217	16295382	16299254	16348396	16348918
10232	"ENSMUSG00000058230.14"	"Arhgap35"	chr7	-	16328124	16328335	16332802	16332859	16295382	16299254	16348396	16348918
10233	"ENSMUSG00000058230.14"	"Arhgap35"	chr7	-	16328124	16328335	16332802	16333217	16295382	16299254	16348396	16348918
10234	"ENSMUSG00000070814.18"	"Zswim9"	chr7	-	13003463	13003573	13011071	13011354	12992894	12995566	13012569	13012647
10235	"ENSMUSG00000120700.2"	"Gm57098"	chr4	+	8944130	8944328	8944384	8944436	8942805	8942884	8946644	8947053
10236	"ENSMUSG00000040543.17"	"Pitpnm3"	chr11	-	71965244	71965480	72003082	72003188	71962224	71962414	72010912	72011008
10237	"ENSMUSG00000040543.17"	"Pitpnm3"	chr11	-	71965244	71965861	72003082	72003188	71962224	71962414	72010912	72011008
10238	"ENSMUSG00000040543.17"	"Pitpnm3"	chr11	-	71965784	71965861	71983353	71983398	71965244	71965480	72003082	72003190
10239	"ENSMUSG00000040543.17"	"Pitpnm3"	chr11	-	71965784	71965861	72003082	72003188	71965244	71965480	72010912	72011008
10240	"ENSMUSG00000040543.17"	"Pitpnm3"	chr11	-	71983260	71983401	72003082	72003188	71965784	71965861	72010912	72011008
10241	"ENSMUSG00000040543.17"	"Pitpnm3"	chr11	-	71983260	71983401	72003082	72003190	71965784	71965861	72010912	72011008
10242	"ENSMUSG00000040543.17"	"Pitpnm3"	chr11	-	71983353	71983401	72003082	72003188	71965784	71965861	72010912	72011008
10243	"ENSMUSG00000040543.17"	"Pitpnm3"	chr11	-	72004715	72004869	72008011	72008170	72003082	72003190	72010912	72011008
10244	"ENSMUSG00000040543.17"	"Pitpnm3"	chr11	-	72004715	72004869	72008011	72008185	72003082	72003190	72010912	72011008
10245	"ENSMUSG00000117264.3"	"4930452A19Rik"	chr17	-	9971923	9972034	9977738	9977780	9969679	9969844	9988314	9988508
10246	"ENSMUSG00000020078.17"	"Vps26a"	chr10	-	62309468	62309583	62314999	62315041	62306838	62306914	62316336	62316486
10247	"ENSMUSG00000040687.17"	"Madd"	chr2	-	90969578	90969886	90970901	90970971	90969053	90969100	90973100	90973207
10248	"ENSMUSG00000044876.16"	"Zfp444"	chr7	+	6176807	6176918	6176980	6177043	6175562	6175573	6186860	6187430
10249	"ENSMUSG00000044876.16"	"Zfp444"	chr7	+	6176807	6176918	6176980	6177100	6175562	6175573	6186860	6187430
10250	"ENSMUSG00000044876.16"	"Zfp444"	chr7	+	6176807	6176918	6184422	6184508	6175562	6175573	6186860	6187430
10251	"ENSMUSG00000044876.16"	"Zfp444"	chr7	+	6176807	6177043	6184422	6184508	6175562	6175573	6186860	6187430
10252	"ENSMUSG00000044876.16"	"Zfp444"	chr7	+	6176807	6177100	6184422	6184499	6175562	6175573	6186788	6187201
10253	"ENSMUSG00000044876.16"	"Zfp444"	chr7	+	6176807	6177100	6184422	6184499	6175562	6175573	6186860	6187201
10254	"ENSMUSG00000044876.16"	"Zfp444"	chr7	+	6176807	6177100	6184422	6184508	6175562	6175573	6186860	6187430
10255	"ENSMUSG00000044876.16"	"Zfp444"	chr7	+	6176980	6177043	6184422	6184508	6175562	6175573	6186860	6187430
10256	"ENSMUSG00000044876.16"	"Zfp444"	chr7	+	6176980	6177100	6184422	6184508	6175562	6175573	6186860	6187430
10257	"ENSMUSG00000030435.18"	"U2af2"	chr7	+	5066104	5066215	5069060	5069180	5065302	5065335	5069401	5070040
10258	"ENSMUSG00000030435.18"	"U2af2"	chr7	+	5066104	5066215	5069067	5069180	5065302	5065335	5069401	5070040
10259	"ENSMUSG00000052296.8"	"Ppp6r1"	chr7	-	4644263	4644416	4644503	4644630	4644044	4644179	4644926	4645040
10260	"ENSMUSG00000052296.8"	"Ppp6r1"	chr7	-	4644263	4644416	4644503	4644633	4644044	4644179	4644926	4645040
10261	"ENSMUSG00000019254.17"	"Ppp1r12c"	chr7	-	4492833	4492891	4500215	4500535	4489356	4489431	4504264	4504679
10262	"ENSMUSG00000030428.17"	"Ttyh1"	chr7	+	4125354	4125654	4127618	4127727	4122752	4122779	4128521	4128742
10263	"ENSMUSG00000030428.17"	"Ttyh1"	chr7	+	4125354	4125654	4127618	4127729	4122752	4122779	4128521	4128742
10264	"ENSMUSG00000030428.17"	"Ttyh1"	chr7	+	4125354	4125654	4127618	4127730	4122752	4122779	4128521	4128742
10265	"ENSMUSG00000030428.17"	"Ttyh1"	chr7	+	4125354	4125654	4127618	4128065	4122752	4122779	4128521	4128742
10266	"ENSMUSG00000030428.17"	"Ttyh1"	chr7	+	4135945	4136216	4136661	4136737	4134289	4134382	4137349	4138346
10267	"ENSMUSG00000030428.17"	"Ttyh1"	chr7	+	4135945	4136216	4136661	4136751	4134289	4134382	4137349	4138406
10268	"ENSMUSG00000030428.17"	"Ttyh1"	chr7	+	4135945	4136216	4136661	4136756	4134289	4134382	4137349	4138406
10269	"ENSMUSG00000030428.17"	"Ttyh1"	chr7	+	4135950	4136216	4136661	4136737	4134289	4134382	4137349	4138346
10270	"ENSMUSG00000030428.17"	"Ttyh1"	chr7	+	4135950	4136216	4136661	4136751	4134289	4134382	4137349	4138406
10271	"ENSMUSG00000030428.17"	"Ttyh1"	chr7	+	4135950	4136216	4136661	4136756	4134289	4134382	4137349	4138406
10272	"ENSMUSG00000030428.17"	"Ttyh1"	chr7	+	4136073	4136216	4136661	4136751	4134289	4134382	4137349	4138406
10273	"ENSMUSG00000030428.17"	"Ttyh1"	chr7	+	4136073	4136216	4136661	4136756	4134289	4134382	4137349	4138406
10274	"ENSMUSG00000030428.17"	"Ttyh1"	chr7	+	4136167	4136216	4136661	4136737	4134289	4134382	4137349	4138346
10275	"ENSMUSG00000030428.17"	"Ttyh1"	chr7	+	4136167	4136216	4136661	4136751	4134289	4134382	4137349	4138406
10276	"ENSMUSG00000030428.17"	"Ttyh1"	chr7	+	4136167	4136216	4136661	4136756	4134289	4134382	4137349	4138406
10277	"ENSMUSG00000030428.17"	"Ttyh1"	chr7	+	4136355	4136401	4136401	4136516	4136073	4136216	4136661	4136737
10278	"ENSMUSG00000054452.11"	"Tle5"	chr10	+	81396971	81397150	81399928	81399979	81395327	81395502	81400506	81400551
10279	"ENSMUSG00000054452.11"	"Tle5"	chr10	+	81396971	81397150	81399928	81399992	81395327	81395502	81400506	81400551
10280	"ENSMUSG00000054452.11"	"Tle5"	chr10	+	81396996	81397150	81399928	81399979	81395327	81395502	81400506	81400551
10281	"ENSMUSG00000054452.11"	"Tle5"	chr10	+	81396996	81397150	81399928	81399992	81395327	81395502	81400506	81400551
10282	"ENSMUSG00000054452.11"	"Tle5"	chr10	+	81397052	81397150	81399928	81399979	81395327	81395502	81400506	81400551
10283	"ENSMUSG00000054452.11"	"Tle5"	chr10	+	81397073	81397150	81399928	81399979	81395327	81395502	81400506	81400551
10284	"ENSMUSG00000054452.11"	"Tle5"	chr10	+	81397073	81397150	81399928	81399992	81395327	81395502	81400506	81400551
10285	"ENSMUSG00000054452.11"	"Tle5"	chr10	+	81397076	81397150	81399928	81399979	81395327	81395502	81400506	81400551
10286	"ENSMUSG00000054452.11"	"Tle5"	chr10	+	81397076	81397150	81399928	81399992	81395327	81395502	81400506	81400551
10287	"ENSMUSG00000054452.11"	"Tle5"	chr10	+	81400306	81400551	81400681	81400744	81399928	81399992	81401125	81401200
10288	"ENSMUSG00000054452.11"	"Tle5"	chr10	+	81400509	81400551	81400681	81400744	81399928	81399992	81401125	81401200
10289	"ENSMUSG00000078816.11"	"Prkcg"	chr7	+	3353570	3353942	3359079	3359191	3352821	3352853	3359351	3359483
10290	"ENSMUSG00000078816.11"	"Prkcg"	chr7	+	3353627	3353942	3359079	3359191	3352821	3352853	3359351	3359483
10291	"ENSMUSG00000078816.11"	"Prkcg"	chr7	+	3353647	3353942	3359079	3359191	3352821	3352853	3359351	3359483
10292	"ENSMUSG00000078816.11"	"Prkcg"	chr7	+	3353689	3353942	3359079	3359191	3352821	3352853	3359351	3359483
10293	"ENSMUSG00000078816.11"	"Prkcg"	chr7	+	3368046	3368235	3370933	3370947	3367375	3367528	3371032	3371095
10294	"ENSMUSG00000078816.11"	"Prkcg"	chr7	+	3370855	3370947	3371081	3371095	3368046	3368235	3371971	3372110
10295	"ENSMUSG00000030306.15"	"Tmtc1"	chr6	-	148150985	148151088	148161262	148161311	148148900	148149036	148164280	148164389
10296	"ENSMUSG00000030306.15"	"Tmtc1"	chr6	-	148150985	148151094	148161262	148161311	148148900	148149036	148164280	148164389
10297	"ENSMUSG00000030291.13"	"Med21"	chr6	+	146546381	146546421	146548703	146548779	146544088	146544150	146549662	146549777
10298	"ENSMUSG00000026260.13"	"Ndufa10"	chr1	-	92395102	92395189	92397584	92397815	92392082	92392204	92398538	92398773
10299	"ENSMUSG00000042605.17"	"Atxn2"	chr5	+	121919359	121919605	121921919	121922102	121917480	121917659	121923277	121923475
10300	"ENSMUSG00000042605.17"	"Atxn2"	chr5	+	121919485	121919605	121921919	121922102	121917480	121917659	121923277	121923475
10301	"ENSMUSG00000000355.14"	"Mcts1"	chrX	+	37690228	37690274	37690805	37690958	37689531	37689655	37691452	37691550
10302	"ENSMUSG00000000355.14"	"Mcts1"	chrX	+	37690805	37690897	37691452	37691550	37690175	37690274	37694815	37695229
10303	"ENSMUSG00000032517.17"	"Mobp"	chr9	+	119980691	119980831	119981020	119981091	119978807	119978863	119983752	119983831
10304	"ENSMUSG00000032517.17"	"Mobp"	chr9	+	119985257	119985353	119986442	119986718	119983752	119983831	119996866	119997204
10305	"ENSMUSG00000073433.12"	"Arhgdig"	chr17	-	26418725	26418802	26418988	26419049	26418586	26418650	26419164	26419344
10306	"ENSMUSG00000073433.12"	"Arhgdig"	chr17	-	26418743	26418802	26418988	26419049	26418586	26418650	26419164	26419344
10307	"ENSMUSG00000108196.3"	"Gm36328"	chr6	+	134770847	134771100	134773250	134773348	134769396	134769459	134773462	134774145
10308	"ENSMUSG00000079109.12"	"Pms2"	chr5	+	143862038	143862891	143864916	143865115	143860294	143860450	143865759	143865860
10309	"ENSMUSG00000078958.10"	"Atp6ap1l"	chr13	-	91039088	91039139	91046759	91046914	91034672	91034913	91053316	91053474
10310	"ENSMUSG00000032899.15"	"Styk1"	chr6	-	131289960	131290037	131299298	131299464	131289413	131289548	131330447	131330560
10311	"ENSMUSG00000022307.17"	"Oxr1"	chr15	+	41312413	41312513	41314967	41315061	41310877	41310985	41398965	41399123
10312	"ENSMUSG00000022307.17"	"Oxr1"	chr15	+	41312413	41312513	41355350	41355378	41310877	41310985	41398965	41399123
10313	"ENSMUSG00000022307.17"	"Oxr1"	chr15	+	41312413	41312513	41377754	41377807	41310877	41310985	41398965	41399123
10314	"ENSMUSG00000022307.17"	"Oxr1"	chr15	+	41312413	41312782	41314967	41315061	41310877	41310985	41398965	41399123
10315	"ENSMUSG00000022307.17"	"Oxr1"	chr15	+	41312413	41312782	41355350	41355378	41310877	41310985	41398965	41399123
10316	"ENSMUSG00000022307.17"	"Oxr1"	chr15	+	41312413	41312782	41377754	41377807	41310877	41310985	41398965	41399123
10317	"ENSMUSG00000022307.17"	"Oxr1"	chr15	+	41312413	41312782	41398965	41399123	41310877	41310985	41660869	41660952
10318	"ENSMUSG00000022307.17"	"Oxr1"	chr15	+	41312413	41312782	41516860	41517057	41310877	41310985	41660869	41660952
10319	"ENSMUSG00000022307.17"	"Oxr1"	chr15	+	41312413	41312782	41516860	41517130	41310877	41310985	41660869	41660952
