ID	GeneID	geneSymbol	chr	strand	exonStart_0base	exonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE
95146	"ENSMUSG00000029130.13"	"Rnf32"	chr5	+	29401577	29401878	29400992	29401082	29402923	29403018
95147	"ENSMUSG00000029130.13"	"Rnf32"	chr5	+	29403571	29403590	29402923	29403018	29403665	29403836
95148	"ENSMUSG00000029130.13"	"Rnf32"	chr5	+	29411227	29411296	29410666	29410699	29411693	29411802
95149	"ENSMUSG00000029130.13"	"Rnf32"	chr5	+	29428837	29429282	29411693	29411802	29430040	29430289
95150	"ENSMUSG00000001211.16"	"Agpat3"	chr10	-	78120541	78120572	78120146	78120184	78120828	78121211
95151	"ENSMUSG00000001211.16"	"Agpat3"	chr10	-	78120541	78120584	78120146	78120184	78120828	78121211
95152	"ENSMUSG00000001211.16"	"Agpat3"	chr10	-	78120541	78120939	78120146	78120184	78123680	78123859
95153	"ENSMUSG00000001211.16"	"Agpat3"	chr10	-	78120541	78120998	78120146	78120184	78123680	78123907
95154	"ENSMUSG00000001211.16"	"Agpat3"	chr10	-	78120829	78120939	78120146	78120184	78123680	78123859
95155	"ENSMUSG00000001211.16"	"Agpat3"	chr10	-	78120829	78120998	78120146	78120184	78123680	78123907
95156	"ENSMUSG00000001211.16"	"Agpat3"	chr10	-	78161773	78161870	78123699	78123907	78165109	78165170
95157	"ENSMUSG00000001211.16"	"Agpat3"	chr10	-	78165109	78165161	78123680	78123907	78188046	78188323
95158	"ENSMUSG00000001211.16"	"Agpat3"	chr10	-	78175667	78175818	78165109	78165170	78187460	78187545
95159	"ENSMUSG00000001211.16"	"Agpat3"	chr10	-	78183271	78183338	78165109	78165170	78187460	78187545
95160	"ENSMUSG00000001211.16"	"Agpat3"	chr10	-	78187460	78187545	78165109	78165170	78187866	78187887
95161	"ENSMUSG00000045466.19"	"Zfp956"	chr6	+	47934600	47934658	47932750	47933104	47939458	47939566
95162	"ENSMUSG00000024456.18"	"Diaph1"	chr18	-	37980998	37981057	37976655	37978551	37984603	37984690
95163	"ENSMUSG00000097178.10"	"2310002F09Rik"	chr7	-	43407854	43407994	43405450	43405655	43427103	43427305
95164	"ENSMUSG00000097178.10"	"2310002F09Rik"	chr7	-	43407854	43408008	43405450	43405655	43427103	43427305
95165	"ENSMUSG00000097178.10"	"2310002F09Rik"	chr7	-	43407854	43408008	43405450	43405655	43446250	43446332
95166	"ENSMUSG00000097178.10"	"2310002F09Rik"	chr7	-	43407854	43408008	43405450	43405655	43446843	43446937
95167	"ENSMUSG00000097178.10"	"2310002F09Rik"	chr7	-	43426906	43426942	43407862	43408008	43427103	43427305
95168	"ENSMUSG00000097178.10"	"2310002F09Rik"	chr7	-	43426906	43427305	43407862	43408008	43446250	43446332
95169	"ENSMUSG00000097178.10"	"2310002F09Rik"	chr7	-	43429486	43429539	43427103	43427305	43446250	43446332
95170	"ENSMUSG00000097178.10"	"2310002F09Rik"	chr7	-	43429486	43429542	43427103	43427305	43443691	43443797
95171	"ENSMUSG00000097178.10"	"2310002F09Rik"	chr7	-	43429486	43429768	43427103	43427305	43446250	43446332
95172	"ENSMUSG00000028333.11"	"Anp32b"	chr4	+	46466347	46466458	46463806	46463929	46468558	46468787
95173	"ENSMUSG00000057375.14"	"Yipf1"	chr4	+	107171886	107171948	107171608	107171659	107172959	107173039
95174	"ENSMUSG00000057375.14"	"Yipf1"	chr4	+	107176138	107176452	107172959	107173039	107193310	107193391
95175	"ENSMUSG00000057375.14"	"Yipf1"	chr4	+	107176376	107176452	107176167	107176302	107193310	107193391
95176	"ENSMUSG00000057375.14"	"Yipf1"	chr4	+	107176376	107176452	107176167	107176302	107198182	107198299
95177	"ENSMUSG00000057375.14"	"Yipf1"	chr4	+	107199267	107199479	107198182	107198299	107201708	107201875
95178	"ENSMUSG00000057375.14"	"Yipf1"	chr4	+	107201659	107201875	107198182	107198299	107207610	107207669
95179	"ENSMUSG00000057375.14"	"Yipf1"	chr4	+	107201720	107201875	107198182	107198299	107207610	107207669
95180	"ENSMUSG00000057375.14"	"Yipf1"	chr4	+	107206847	107206976	107202205	107202388	107207610	107208786
95181	"ENSMUSG00000057375.14"	"Yipf1"	chr4	+	107207610	107207712	107198182	107198299	107216803	107217020
95182	"ENSMUSG00000057375.14"	"Yipf1"	chr4	+	107207610	107207712	107202205	107202388	107216803	107217020
95183	"ENSMUSG00000057375.14"	"Yipf1"	chr4	+	107207610	107207754	107198182	107198299	107216803	107217020
95184	"ENSMUSG00000057375.14"	"Yipf1"	chr4	+	107207610	107207754	107202205	107202388	107216803	107217020
95185	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13879941	13880019	13842389	13842441	13942326	13942428
95186	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13879941	13880019	13842389	13842441	13993262	13993344
95187	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13879941	13880019	13842389	13842441	14002195	14002240
95188	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13908047	13908233	13879944	13880019	13942326	13942428
95189	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13931135	13931240	13879944	13880019	13942326	13942428
95190	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13941538	13941630	13879944	13880019	13942326	13942428
95191	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13942105	13942188	13879944	13880019	13942326	13942428
95192	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13942105	13942424	13879944	13880019	13993262	13993344
95193	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13942105	13942424	13879944	13880019	14002195	14002240
95194	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13942105	13942428	13879944	13880019	13993262	13993344
95195	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13942105	13942428	13879944	13880019	14002195	14002240
95196	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13942326	13942424	13842122	13842441	13993262	13993344
95197	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13942326	13942424	13842122	13842441	14002195	14002240
95198	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13942326	13942424	13879944	13880019	13993262	13993344
95199	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13942326	13942424	13879944	13880019	14002195	14002240
95200	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13942326	13942428	13842704	13843154	13993262	13993344
95201	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13942326	13942428	13879941	13880019	13986304	13986530
95202	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13961759	13961826	13942326	13942428	13993262	13993344
95203	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13961759	13961826	13942326	13942428	14002195	14002240
95204	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13977370	13977424	13942326	13942428	13993262	13993344
95205	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13977370	13977424	13942326	13942428	14002195	14002240
95206	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13986304	13986530	13879944	13880019	13993262	13993344
95207	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13986304	13986530	13879944	13880019	14002195	14002240
95208	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13986304	13986530	13942326	13942428	13993262	13993344
95209	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13986304	13986530	13942326	13942428	14002195	14002240
95210	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13986376	13986530	13942326	13942428	13993262	13993344
95211	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13986376	13986530	13942326	13942428	14002195	14002240
95212	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13986408	13986530	13942105	13942428	13993321	13993344
95213	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13986408	13986530	13942105	13942428	14002199	14002240
95214	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13986516	13986530	13942326	13942428	13993262	13993344
95215	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13986516	13986530	13942326	13942428	14002195	14002240
95216	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13993262	13993344	13942105	13942424	14002195	14002240
95217	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13993262	13993344	13942105	13942428	14002199	14002240
95218	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13993262	13993344	13961759	13961826	14002195	14002240
95219	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13993262	13993344	13977370	13977424	14002195	14002240
95220	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13993262	13993344	13986304	13986530	14002199	14002240
95221	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13993321	13993344	13942326	13942428	13998761	13998944
95222	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13993321	13993344	13942326	13942428	14002195	14002240
95223	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13993321	13993344	13986408	13986530	14002195	14002240
95224	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13998740	13998944	13942326	13942428	14002195	14002240
95225	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13998740	13999153	13942326	13942428	14002195	14002240
95226	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13998761	13999153	13942326	13942428	14002195	14002240
95227	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13998761	13999153	13993262	13993344	14002195	14002240
95228	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	13999115	13999153	13942326	13942428	14002195	14002240
95229	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	14011399	14011573	14009483	14009638	14015128	14015304
95230	"ENSMUSG00000015501.11"	"Hivep2"	chr10	+	14015128	14015220	14009483	14009638	14017984	14018086
95231	"ENSMUSG00000035517.18"	"Tdrd7"	chr4	+	45990049	45990203	45989077	45989219	45992196	45992270
95232	"ENSMUSG00000035517.18"	"Tdrd7"	chr4	+	46020723	46020939	46018529	46018616	46023394	46023505
95233	"ENSMUSG00000028986.13"	"Klhl7"	chr5	+	24331819	24332302	24305602	24305872	24332666	24332760
95234	"ENSMUSG00000028986.13"	"Klhl7"	chr5	+	24331821	24331922	24305645	24305872	24332666	24332760
95235	"ENSMUSG00000028986.13"	"Klhl7"	chr5	+	24331821	24332302	24305645	24305872	24332666	24332760
95236	"ENSMUSG00000028986.13"	"Klhl7"	chr5	+	24345489	24345644	24343303	24343478	24346148	24346291
95237	"ENSMUSG00000028986.13"	"Klhl7"	chr5	+	24363476	24363634	24361887	24362089	24364444	24365782
95238	"ENSMUSG00000039262.17"	"Prrc2b"	chr2	+	32077492	32077565	32075356	32075459	32081561	32081664
95239	"ENSMUSG00000039262.17"	"Prrc2b"	chr2	+	32081520	32081691	32077492	32077565	32083774	32084016
95240	"ENSMUSG00000039262.17"	"Prrc2b"	chr2	+	32081561	32081664	32077492	32077565	32083774	32084016
95241	"ENSMUSG00000039262.17"	"Prrc2b"	chr2	+	32081561	32081691	32077492	32077565	32083774	32084016
95242	"ENSMUSG00000039262.17"	"Prrc2b"	chr2	+	32102898	32103091	32102086	32102303	32106057	32106245
95243	"ENSMUSG00000039262.17"	"Prrc2b"	chr2	+	32109531	32109749	32109228	32109417	32110101	32110188
95244	"ENSMUSG00000039262.17"	"Prrc2b"	chr2	+	32109531	32109879	32109228	32109417	32110101	32110188
95245	"ENSMUSG00000028137.10"	"Celf3"	chr3	+	94391798	94392008	94387574	94387657	94392123	94392172
95246	"ENSMUSG00000028137.10"	"Celf3"	chr3	+	94391798	94392008	94391670	94391709	94392123	94392172
95247	"ENSMUSG00000028137.10"	"Celf3"	chr3	+	94392579	94392696	94391633	94392172	94392803	94392883
95248	"ENSMUSG00000028137.10"	"Celf3"	chr3	+	94392582	94392696	94392123	94392172	94392803	94392883
95249	"ENSMUSG00000028137.10"	"Celf3"	chr3	+	94392609	94392696	94392123	94392172	94392803	94392883
95250	"ENSMUSG00000028137.10"	"Celf3"	chr3	+	94392609	94392708	94392123	94392172	94392803	94392883
95251	"ENSMUSG00000028137.10"	"Celf3"	chr3	+	94394448	94394591	94394100	94394242	94395009	94395159
95252	"ENSMUSG00000028137.10"	"Celf3"	chr3	+	94394448	94394591	94394100	94394242	94395093	94395159
95253	"ENSMUSG00000028137.10"	"Celf3"	chr3	+	94394448	94394695	94394100	94394242	94395009	94395159
95254	"ENSMUSG00000028137.10"	"Celf3"	chr3	+	94394448	94394695	94394100	94394242	94395093	94395159
95255	"ENSMUSG00000028137.10"	"Celf3"	chr3	+	94395445	94395656	94395009	94395159	94395833	94395977
95256	"ENSMUSG00000028137.10"	"Celf3"	chr3	+	94395448	94395586	94395093	94395159	94395833	94395918
95257	"ENSMUSG00000028137.10"	"Celf3"	chr3	+	94395448	94395656	94395093	94395159	94395833	94395977
95258	"ENSMUSG00000028137.10"	"Celf3"	chr3	+	94395492	94395656	94395009	94395159	94395833	94395977
95259	"ENSMUSG00000028137.10"	"Celf3"	chr3	+	94397706	94397767	94396777	94396914	94398439	94399489
95260	"ENSMUSG00000038570.16"	"Saxo2"	chr7	-	82294885	82295037	82292854	82293057	82297599	82297731
95261	"ENSMUSG00000038570.16"	"Saxo2"	chr7	-	82294885	82295054	82292854	82293057	82297599	82297704
95262	"ENSMUSG00000036779.14"	"Tent4b"	chr8	+	88926653	88927130	88925882	88925941	88969868	88969992
95263	"ENSMUSG00000036779.14"	"Tent4b"	chr8	+	88926656	88927130	88925882	88925941	88969868	88969992
95264	"ENSMUSG00000045973.19"	"Slc25a51"	chr4	-	45404726	45404826	45395922	45400179	45408694	45408766
95265	"ENSMUSG00000038024.18"	"Dennd4c"	chr4	+	86698529	86698751	86698071	86698141	86699778	86699989
95266	"ENSMUSG00000038024.18"	"Dennd4c"	chr4	+	86698584	86698751	86698071	86698141	86699778	86699989
95267	"ENSMUSG00000038024.18"	"Dennd4c"	chr4	+	86704821	86704923	86704284	86704523	86707061	86707128
95268	"ENSMUSG00000038024.18"	"Dennd4c"	chr4	+	86705869	86705934	86704284	86704523	86707061	86707128
95269	"ENSMUSG00000038024.18"	"Dennd4c"	chr4	+	86712990	86713056	86709563	86709708	86713358	86713534
95270	"ENSMUSG00000038024.18"	"Dennd4c"	chr4	+	86732840	86732921	86732018	86732165	86738098	86738218
95271	"ENSMUSG00000092048.4"	"Vmn2r85"	chr10	-	130258531	130258589	130257289	130257413	130262248	130262531
95272	"ENSMUSG00000092048.4"	"Vmn2r85"	chr10	-	130258535	130258589	130257289	130257413	130262248	130262531
95273	"ENSMUSG00000028318.15"	"Polr1e"	chr4	+	45025145	45025257	45024478	45024549	45025769	45025828
95274	"ENSMUSG00000035637.15"	"Grhpr"	chr4	+	44984160	44984246	44983873	44983946	44984429	44984546
95275	"ENSMUSG00000034800.16"	"Zfp661"	chr2	-	127423778	127424006	127423395	127423466	127426549	127426597
95276	"ENSMUSG00000034800.16"	"Zfp661"	chr2	-	127425601	127425733	127423395	127423466	127426549	127426597
95277	"ENSMUSG00000057715.14"	"A830018L16Rik"	chr1	+	11933677	11933773	11900038	11900115	12021186	12021280
95278	"ENSMUSG00000035649.18"	"Zcchc7"	chr4	+	44799844	44799902	44761849	44762474	44893532	44893570
95279	"ENSMUSG00000035649.18"	"Zcchc7"	chr4	+	44894136	44894295	44893532	44893570	44894915	44895041
95280	"ENSMUSG00000035649.18"	"Zcchc7"	chr4	+	44916179	44916312	44908450	44908486	44925974	44926070
95281	"ENSMUSG00000035649.18"	"Zcchc7"	chr4	+	44916183	44916312	44908450	44908486	44925974	44926070
95282	"ENSMUSG00000028476.14"	"Reck"	chr4	+	43901136	43901237	43900069	43900117	43909579	43909613
95283	"ENSMUSG00000028476.14"	"Reck"	chr4	+	43901156	43901237	43900069	43900117	43909579	43909613
95284	"ENSMUSG00000028476.14"	"Reck"	chr4	+	43909579	43909613	43901136	43901237	43911931	43912129
95285	"ENSMUSG00000028479.19"	"Gne"	chr4	-	44063071	44063146	44060111	44060227	44066754	44066960
95286	"ENSMUSG00000027472.15"	"Pdrg1"	chr2	-	152854300	152854372	152852177	152852258	152855929	152856050
95287	"ENSMUSG00000027472.15"	"Pdrg1"	chr2	-	152855138	152855227	152854302	152854375	152855929	152856005
95288	"ENSMUSG00000027472.15"	"Pdrg1"	chr2	-	152855764	152855846	152854302	152854375	152855929	152856050
95289	"ENSMUSG00000003062.14"	"Stard3nl"	chr13	-	19561729	19561776	19560725	19560831	19579873	19579965
95290	"ENSMUSG00000003062.14"	"Stard3nl"	chr13	-	19579304	19579343	19560725	19560831	19579873	19579965
95291	"ENSMUSG00000022887.10"	"Masp1"	chr16	-	23298563	23298889	23295016	23295154	23302144	23302223
95292	"ENSMUSG00000022887.10"	"Masp1"	chr16	-	23298563	23298890	23295016	23295154	23302144	23302223
95293	"ENSMUSG00000004815.13"	"Dgkq"	chr5	-	108798066	108798485	108797690	108797791	108798682	108798834
95294	"ENSMUSG00000004815.13"	"Dgkq"	chr5	-	108798355	108798485	108797690	108798245	108798682	108798834
95295	"ENSMUSG00000004815.13"	"Dgkq"	chr5	-	108798361	108798485	108798066	108798245	108798682	108798834
95296	"ENSMUSG00000004815.13"	"Dgkq"	chr5	-	108798361	108798504	108798066	108798245	108798682	108798834
95297	"ENSMUSG00000004815.13"	"Dgkq"	chr5	-	108799757	108799900	108798682	108798834	108800259	108801087
95298	"ENSMUSG00000004815.13"	"Dgkq"	chr5	-	108800259	108800369	108798355	108798834	108801046	108801358
95299	"ENSMUSG00000004815.13"	"Dgkq"	chr5	-	108800259	108800462	108798355	108798834	108801046	108801358
95300	"ENSMUSG00000004815.13"	"Dgkq"	chr5	-	108800762	108800913	108800259	108800375	108801046	108801358
95301	"ENSMUSG00000004815.13"	"Dgkq"	chr5	-	108800762	108800913	108800259	108800419	108801046	108801358
95302	"ENSMUSG00000004815.13"	"Dgkq"	chr5	-	108800764	108800913	108800259	108800375	108801046	108801358
95303	"ENSMUSG00000004815.13"	"Dgkq"	chr5	-	108802409	108802495	108802221	108802276	108802581	108802802
95304	"ENSMUSG00000078716.11"	"Tmem8b"	chr4	+	43673899	43674087	43669505	43670034	43674436	43674644
95305	"ENSMUSG00000078716.11"	"Tmem8b"	chr4	+	43673899	43674332	43669505	43670034	43674436	43674644
95306	"ENSMUSG00000078716.11"	"Tmem8b"	chr4	+	43673969	43674087	43669955	43670034	43674436	43674644
95307	"ENSMUSG00000078716.11"	"Tmem8b"	chr4	+	43673969	43674089	43669955	43670034	43674436	43674644
95308	"ENSMUSG00000078716.11"	"Tmem8b"	chr4	+	43673969	43674332	43669955	43670034	43674436	43674644
95309	"ENSMUSG00000078716.11"	"Tmem8b"	chr4	+	43674209	43674332	43673899	43674089	43674436	43674644
95310	"ENSMUSG00000078716.11"	"Tmem8b"	chr4	+	43680667	43680792	43674459	43674644	43685296	43685390
95311	"ENSMUSG00000078716.11"	"Tmem8b"	chr4	+	43681148	43681314	43680658	43680792	43681958	43682284
95312	"ENSMUSG00000007613.16"	"Tgfbr1"	chr4	+	47405528	47405650	47403369	47403526	47406921	47407052
95313	"ENSMUSG00000028469.16"	"Npr2"	chr4	+	43643057	43643174	43641548	43641633	43643334	43643409
95314	"ENSMUSG00000028469.16"	"Npr2"	chr4	+	43643057	43643174	43641548	43641633	43643605	43643683
95315	"ENSMUSG00000028469.16"	"Npr2"	chr4	+	43643057	43643409	43641548	43641633	43643605	43643683
95316	"ENSMUSG00000028469.16"	"Npr2"	chr4	+	43643317	43643409	43643053	43643174	43643605	43643683
95317	"ENSMUSG00000028469.16"	"Npr2"	chr4	+	43647475	43647617	43647148	43647317	43648076	43648178
95318	"ENSMUSG00000029810.16"	"Tmem176b"	chr6	-	48817294	48817332	48813160	48813271	48817929	48818308
95319	"ENSMUSG00000029810.16"	"Tmem176b"	chr6	-	48817294	48817332	48815105	48815296	48817929	48818308
95320	"ENSMUSG00000029810.16"	"Tmem176b"	chr6	-	48817294	48817332	48815105	48815299	48817929	48818308
95321	"ENSMUSG00000134846.1"	"ENSMUSG00000134846"	chr5	-	63723859	63723932	63720530	63720562	63781409	63781615
95322	"ENSMUSG00000028367.6"	"Txn1"	chr4	-	57949965	57950082	57945146	57945212	57950838	57950898
95323	"ENSMUSG00000038665.16"	"Dgki"	chr6	-	37035240	37035363	37034888	37034963	37040831	37040948
95324	"ENSMUSG00000038665.16"	"Dgki"	chr6	-	37035906	37035939	37034888	37034963	37040831	37040948
95325	"ENSMUSG00000038665.16"	"Dgki"	chr6	-	37064580	37064629	37044248	37044320	37073182	37073239
95326	"ENSMUSG00000038665.16"	"Dgki"	chr6	-	37157774	37157833	37126483	37126592	37276497	37277119
95327	"ENSMUSG00000038665.16"	"Dgki"	chr6	-	37165170	37165234	37126483	37126592	37276497	37277119
95328	"ENSMUSG00000022100.15"	"Xpo7"	chr14	-	70909093	70909171	70908491	70908706	70914146	70914254
95329	"ENSMUSG00000022100.15"	"Xpo7"	chr14	-	70921337	70921448	70921095	70921176	70922299	70922373
95330	"ENSMUSG00000028454.17"	"Pigo"	chr4	-	43022842	43022942	43022606	43022766	43023369	43023493
95331	"ENSMUSG00000028453.11"	"Fancg"	chr4	-	43005206	43005277	43004743	43005033	43006461	43006466
95332	"ENSMUSG00000028453.11"	"Fancg"	chr4	-	43005206	43005312	43004743	43005033	43006461	43006613
95333	"ENSMUSG00000028453.11"	"Fancg"	chr4	-	43005206	43005374	43004743	43005033	43006461	43006613
95334	"ENSMUSG00000028453.11"	"Fancg"	chr4	-	43005210	43005312	43004743	43005033	43006461	43006613
95335	"ENSMUSG00000028453.11"	"Fancg"	chr4	-	43005210	43005374	43004743	43005033	43006461	43006613
95336	"ENSMUSG00000028453.11"	"Fancg"	chr4	-	43010122	43010172	43009706	43009800	43010255	43010488
95337	"ENSMUSG00000028453.11"	"Fancg"	chr4	-	43010122	43010172	43009706	43009800	43010279	43010506
95338	"ENSMUSG00000084883.3"	"Ccdc85c"	chr12	-	108177773	108177878	108174092	108174188	108187967	108188041
95339	"ENSMUSG00000084883.3"	"Ccdc85c"	chr12	-	108183045	108183084	108177773	108177878	108187967	108188041
95340	"ENSMUSG00000036052.15"	"Dnajb5"	chr4	+	42950475	42950928	42949913	42950004	42953140	42953385
95341	"ENSMUSG00000036052.15"	"Dnajb5"	chr4	+	42950798	42950928	42949813	42950004	42953140	42953385
95342	"ENSMUSG00000036052.15"	"Dnajb5"	chr4	+	42950801	42950928	42949913	42950004	42953140	42953385
95343	"ENSMUSG00000036052.15"	"Dnajb5"	chr4	+	42950801	42950943	42949913	42950004	42953140	42953302
95344	"ENSMUSG00000036052.15"	"Dnajb5"	chr4	+	42950815	42950928	42949913	42950004	42953140	42953385
95345	"ENSMUSG00000036052.15"	"Dnajb5"	chr4	+	42950815	42950943	42949913	42950004	42953140	42953302
95346	"ENSMUSG00000036052.15"	"Dnajb5"	chr4	+	42950890	42950928	42949913	42950004	42953140	42953385
95347	"ENSMUSG00000036052.15"	"Dnajb5"	chr4	+	42950890	42950928	42950395	42950742	42953140	42953385
